__label__Negative,  مسءول هذا البلد مستلم مءسسه يعتبرها ملكه الخاص
__label__Negative,  مسءولين لازمن قطع روس
__label__Negative,  مسءولينا منافقين
__label__Negative,  مسؤل عضوا مجلس شعب اذانهم وهي ونعم مغلقه
__label__Negative,  مسؤولين عوده اللاجئين ومو ملاقين ياكلوا ماتقولون بدكم ترجع الناس الا الحماقه اعيت يداويها فما بالك ممزوجه بخبث
__label__Negative,  مسؤوليه وهم مبكر رجوله
__label__Negative,  مسابقه تشرين التي بلغت العمر سنوات مسابقه تشرين التي اقدم ابناء الساحل الساحل ابو الفقراء ابو الشهداء ابو الجرحى ابو الفقر الم تكتفو بخيباتنا والمنا وفقرنا لنا نصل بوجعنا نناشد ليسمعنا ويقف معنا ويعدنا ولايخل بوعده نقول سئمنا الانتظار انهكنا موقفكم لشده بروده لمتى سننتظر ومتى سيكون التنفيذ بقراركم ووعودكم لنا بالتعييين الغلاء جميعااا مثل المرض هذا تاتون بزياده للرواتب وتحسين معاشات واللذي لايملك مدخول ماذا يفعل يطعم عائلته نريد جوابااا لمتى سنبقى نكتب مشاكل لاتروها واوجاعا لاتسمعوها نناشد ضمائركم اينما كنتم كنتم الى يهمه امرنا ابناء الساحل نريد حل جذري لمسالتنا التي باتت لسان وغصه بقلب مواطن يعني موجوع وحالم للتعيين والوظيفه لاتستهينو بالمنا ولاتدمرونا مره ثانيه نقول كفى
__label__Negative,  مسافره 😐 😐
__label__Negative,  مساكين انضحك
__label__Negative,  مستاهله هالقذره العنصريه ذات النفسيه السودا تعملو عنها فيديو
__label__Negative,  مستحيل
__label__Negative,  مستحيل اعمل عمليه قيصريه
__label__Negative,  مستحيل الحل الامر بيرجع للمدرسه والتاسيس باللغهالعربيه والمتابعهمن قبل الاهل الاخطاء الاملائيه فظيعه بصحح المذاكرات وبشوف شوفات مزعجه بصحح املائياقبل ماصحح بمادتي
__label__Negative,  مستحيل الناس ماتنتقد
__label__Negative,  مستحيل بظل التحديات التي تعيشها البلاد اليوم لن يستطيع فعل ذلك بمكتبه
__label__Negative,  مستحيل تصير اصحاب لمحلات لازم ياخدو عشرين ضعف حقو
__label__Negative,  مستحيل مستحيل ولا بالاحلام يارجل اتحداك ولو بعد ميه سنه
__label__Negative,  مستحيل مطعم عندو جحشنه لهالدرجه بالنصب كلن بينصبو بذكاء هالصور اكيد هدفا تشويه سمعتوا للمحل
__label__Negative,  مستحيل ولو مو لهالدرجه
__label__Negative,  مستحيل يبعدو لو ماصار لازم يخدمو المواطن ويلعنو بي بيو خرب الدنيه لجان الحي الا مارحم ربي منهم
__label__Negative,  مستحيل يرتفع سعرو بسوريا ويرجع ينزل
__label__Negative,  مستشفه الموت بل حقن لتجربه حسب لله ونعم الوكيل
__label__Negative,  مستعدين بالحكي مديريه البلد بالفعل عفو الله
__label__Negative,  مستغرب بيجيك مامعو تاسع يقيم طبيب يحدد اخطاء طبيبه كسبب للوفاه مريض لسا بيجيك عالاسعاف مريض بارد بيعمل حالو اسعافي بتذكر احدي مرات اجاني مريض الساعه الصبح بدو يغير عالضماد بالله اولا الضماد مو اسعافي تانيا ايمتي ماكان بنفس اليوم فيو يغيرلو وتالتا لازم شويه احترام ويتفهم الموضوع
__label__Negative,  مستغرب صاير بالشعب ولساتك مستغرب عذرا منك اخي المواطن لازمك دوا ضد الاستغراب وتحاميل ضد الاندهاش
__label__Negative,  مستغرب ماعم نروح ننسرق
__label__Negative,  مستقبل لسوريا ظل النظام النصيري الطاءفي المدعوم مجتمع دولي مجرم
__label__Negative,  مستوي الرياضه الفساد متغلغل والفاشل بظل بمنصبو وما بتغير ما نقول يتحاسب بدكن البلد تزبط 😐
__label__Negative,  مسحو بيتنا لخريطه كرمال انساها لمنطقه تذكريني 😒 😒
__label__Negative,  مسخرااا
__label__Negative,  مسخررره 👎 👎 👎
__label__Negative,  مسخره
__label__Negative,  مسخره اقسم بالله 🤦‍♀ 🤦‍♀ 🤦‍♀ وزاره التربيه عالمهزله
__label__Negative,  مسخره التي عجزت عنها وزاره الداخليه
__label__Negative,  مسخره صار التعليم بمضمونو وبشكلو الخارجي وبطلابو
__label__Negative,  مسخره علي جميع الاصعده
__label__Negative,  مسخره قللتو قيمه المدارس
__label__Negative,  مسخره لازم تتسكر هالكافيه ما بتخيل صاحبين الفاتوره رضو يدفعوها
__label__Negative,  مسخره للاسف
__label__Negative,  مسخره ماعاد يعرفو ينصبو ويستغلو الناس
__label__Negative,  مسخره مسخره
__label__Negative,  مسخره وبايخه هالموديلات مو خرج طلاب مدارس
__label__Negative,  مسخره وربي ايييه يرحم ايام زمان
__label__Negative,  مسخره ومهزله
__label__Negative,  مسخره يرجعوا عل بدله العسكريه الزيتيه بلا مسخره هي رايحين عكبري مو مدرسه
__label__Negative,  مسخره يومها المشافي الحكوميه سايبه وضايعه الطاسه
__label__Negative,  مسرحيه
__label__Negative,  مسره صمود وتصدي وممانعه ووقوف ولازم نوحد الصف المقاومين ونبعصهن بعد الشهر وشهرين الازمه تزيد والاقتصاد ينهار
__label__Negative,  مسسسخررره
__label__Negative,  مسسسخره الطلاب رايحه تدرس
__label__Negative,  مسكين هالجيل خسر
__label__Negative,  مسموع ياخرا
__label__Negative,  مسند الدرج لشوالفزلكه المهم نتخوت
__label__Negative,  مشااان الله ادرسولناا امكانيه تاجيل المدارس الشهر بدال 😭 😭 😭
__label__Negative,  مشااان الله رحمونا هالاخبار
__label__Negative,  مشافي زباله ولمريض علي حق تعامل بخري
__label__Negative,  مشافي زباله ومافي دخان بلا نار
__label__Negative,  مشافي مبهدله واهمال كبير مسخره والحاله لا تطاق
__label__Negative,  مشاكل البلد اولها لاخرها كما الشكوي والرد وخريها عزيزي المواطن
__label__Negative,  مشتهي شوف اقرا خبر حلو ايجابي عبسسس مافي
__label__Negative,  مشروع جحا انجح مشروع روسيا
__label__Negative,  مشروع مصانع تجميع السيارات مشروع مضر بالاقتصاد ولايعود بالفاءده الا علي اصحاب المصانع وهذا تصريح لوزير الاقتصاد فتره فهذه المصانع تستنزف كميه هاءله القطع الاجنبي ولاتعود بالفاءده البلد بشيء الاولي تحويل الاستثمارات لمشاريع افضل تساهم باعاده الاعمار الحكومه رافضه تماما المشاريع لكن السمسرات والرشاوي وتدخل هم القانون اقوي رفض الحكومه فتمت الموافقه علي المصانع التي لم تفيد البلد بشيء
__label__Negative,  مشفء زبالي لو مابيستاهل ماكانو ضربوه لانون ولاد حرام واخوات قحبه كلشي بالمشفء اصغر ممرض للمدير
__label__Negative,  مشفي المجتهد كتير مشافي يصير علي زمه الرواه اخطاء طبيه والعالم مو مضطره تتحمل اخطاء وزاره التعليم بسبب فشلا اغلبيه يتخرجوا جامعاتا مابيستحقوا التخرج مابتعرف العالم يتسامح الدكتور ايا بيغلط مسمي خطا طبي بعد مايدفع قيمتو وقيمه اخد لازم نسامح مرافقه المريض مسمي فوره دم
__label__Negative,  مشفي زباله
__label__Negative,  مشفي منضبط وتعمه الفوضي
__label__Negative,  مشكلتك بتعرف وبتحرف
__label__Negative,  مشكلتنا اجره البيت ليس حقيبه
__label__Negative,  مشكلتو بيخلص شحنو بسرعه مانو منيح ما بنصحك
__label__Negative,  مشكله الحوالات صارت نشحتو العساكر نشح ذكر اسماءن وضيعن ماحكيتو عنن الله يلعنكن
__label__Negative,  مشكله ضعف الاجور باتت حدود حرجه والناس تنتظر حلا الحكومه فهل هناك امل
__label__Negative,  مشكله قديمه وعجزنا عنها
__label__Negative,  مشكوره جهودكم يرجى متابعه السيارات التي يركبها اللجان حصريا سيارتي يقودها عناصر لجان وحاول دعسي
__label__Negative,  مشواركن طويل
__label__Negative,  مشي بيجنن 😡 😡 😡
__label__Negative,  مصائب الحكومات وبتطلع براس الشعب المعتر
__label__Negative,  مصاري تشبيح
__label__Negative,  مصاريها اخدتون بالحرام تثيلات الشرشف عالتخت ساعتها مارح ينفعوها تبرعت فيون 🐸 💔
__label__Negative,  مصالحه ولشهداء لراحو لازم تنحرق حرق درعا
__label__Negative,  مصدر الخبر الكلام هذا قديم وياريت يصير
__label__Negative,  مصر هى السبب الحصل لاثيوبيا
__label__Negative,  مصطفي الهندي المسافه بين الوسخ المرمي عالارض والحاويه هي مسافه اخلاق مفقوده السواد الاعظم مجتمعناولما ضربت الحجاج الكل بيعرف نظره الناس الن بانن الصفوه ولاتزعل روح الجامعات وشوف الحداءق بزينوها الطلاب فضلات اكلن ومارح جيب سيره الحمامات حرصا علي سمعتناقدام الاجانب 😑
__label__Negative,  مصور علبه تسعيره ايام حرب النقيفات وجاي يتفصحن
__label__Negative,  مصيبه ابتلي بها شرفاء سوريه
__label__Negative,  مصيبه مفكر حالو مظلوم رايحه بيتصرف حواليه ناطر غلطه ليفش قهروا الطبيب هالبشر بحس بالغبن الضغط بالمجتهد لا يحتمل عوض هالشي بشويه غطرسه لازم نتحملوا بيعتبر الغطرسه حق خاص وايدوا طويله اساسا فهو خاربها خاربها ماراح
__label__Negative,  مصيبه هالبلد غياب الاحترام للمواطن كلام فج جدا انه ما عنده بطاقه ماله مازوت ناس ما عندها دفتر عاءله بيعملوا ينفلقوا يعني
__label__Negative,  مصيبه وصل الفساد لرغيف الخبز 😢
__label__Negative,  مضغوط
__label__Negative,  مطاعم لبلد ماعليها لواءح اسعار وزاره السياحه يسلخ اسعار فلكيه بالله عيب عدم طلب اكل
__label__Negative,  مطالبنا ذوي الدخل المسحوق مو تحسين المعيشه مطالبنا اسقاط الحكومه الفاسده الفاشله شبعنا صف حكي مانكن قادرين علي ايجاد حلول اتركوا
__label__Negative,  مطول مشروع النت لفضاءي المجاني غوغل ليوصل صار بافريقيا يوصل خليكن لشوف يدفعلكن اشتراك يعبي رصيد
__label__Negative,  مطولي هالحكومه لسي
__label__Negative,  مظبوط بحمص ما اثر للعيد ولا الشراء ولا حتي راءحه الحلويات
__label__Negative,  مظبوط عمنتحارب يعني حاليا عمندفع الضريبه الله يكف البلا عنك ياسوريتنا وترجعي احلى الاول
__label__Negative,  مظبوط يوم خطف سرقه نهب ونصب اسعار واو افهم ما نخطف طلبو فديه منيحه لا ياكل بوظه عين تطرقكم طرق ما كرهتونا حياتنا
__label__Negative,  معا نحو البهدله الشرشحه
__label__Negative,  معامل سنين ماعم تطبع السعر الجديد عالكرتونه وتعال تجادل الختايره العالم وبالنسبه لاقي سعر غالي كتير بصيدليه بساطه يشوف صيدليه تانيه مانها هالمشكله العظيمه
__label__Negative,  معانات
__label__Negative,  معاناتي 😭 نفسون ما تغيرو عملو كلشي وخبصو لا تحطو شككك الله 😭
__label__Negative,  معاه حق احيانا الانتحار افضل خيار متوفر لديه
__label__Negative,  معتز شمالي والله بعرف هالحكي خيي ابوالعز طالع بالايد نفقدت المصداقيه كاسك ياوطن
__label__Negative,  معد ياثر ولا بامعاءنا
__label__Negative,  معدتنا تعودت عل الغش تمسحنا
__label__Negative,  معربا لا مي ولا كهربا لصحرا مقطوعه كلشي الخدمات وضع بيقرف
__label__Negative,  معرض والمواطن السوري حد الفقر المتقع استفدنا
__label__Negative,  معروف ابمستغرب والعجيب الحكومه مطنشه
__label__Negative,  معروفه للنظام واعوانه
__label__Negative,  معروفين جماعه الربوه حراميه مو بطرنبه وحده
__label__Negative,  معظم اعضاء اللجان يعينهم ناس فاسدون ماتعنيه الكلمه معني
__label__Negative,  معظم بيدخلو طب المصاري والبريستيج الاجتماعي غابت الانسانيه مهنه الطب بشكل ملحظوظ لم يعد الطبيب حكيما اخلاق كثير منهم اخلاق جزارين كونوا اطباء انسانيين اولا
__label__Negative,  معظمهم اثرياء الازمه
__label__Negative,  معقد منيح ما عا دوري
__label__Negative,  معقول اهل يشتروها لاولادهن 😑 😯
__label__Negative,  معقول شلاش 🤔 🤔 🤔
__label__Negative,  معقول قطار وعملوا سكه خصوصي للمعرض
__label__Negative,  معقول كنت نايم سنين
__label__Negative,  معقول مبارح بالفاتوره اسمو رسم عدم طلب اركيله رابعه لذلك طلع 😃 حق صحنين صغار بيتزا عالصاج واربعه ببسي وتلت اراكيل 🏻 ‍ ♂
__label__Negative,  معقول منعو التصوير كثير صور انتشرت
__label__Negative,  معقول ناس بلمشفء ماقدروا علء زلمه مسوءلين
__label__Negative,  معقول نصير ناكل خبز 🍞 جيد
__label__Negative,  معقوله اجسامنا تعودت عالغش جارنا جبلي لبن غنم صافي جسمنا ماتحملوا فرضه المعده
__label__Negative,  معقوله اصحاب الصفحات جاين ياخدو حمص وفول نفس المطعم وشافو هالموقف
__label__Negative,  معقوله الطلاب ما ينتبهوا علي شغله شاطر هالاستاذ
__label__Negative,  معقوله يرجعوون بدون غدا الكرم
__label__Negative,  معقوله يوم اربعين محل سكرت اسواق الشام كلها
__label__Negative,  معك الف بالميه عيب ومقرف كتير ناسهمج كمان والله المفروض تتحسن نفسيت الاطباء بالمستشفيات العامه شوي شعب ماعاد متحمل حالو وتعب
__label__Negative,  معك حق بالروضه ما يدفع قسط شهر القسط ولا التعليم مجاني لازم الدوله تتحمل مصروف ولادن كمان دفع بالسنه يادوب حق كيسين شيبس لولادن بالاسبوع
__label__Negative,  معك حق ما تشوفينا الصرصور ما رقبه ليطلع وبالمناسبه بدك شويه شغل عالاملاء نعرف نحاورك
__label__Negative,  معك حق محمد محمد ماعم احكي الدين احكي البشر تتستر بلدين وتقتل وتسرق وتنهب وتظلم حتي اقرب الناس الها باسم الدين
__label__Negative,  معك حقبس كميه القمامه اكبر حجم السلههذا افترضنا السله جاهزه مكسوره مثقوبه
__label__Negative,  معلش اصلا ماحدا يفوت عالمطاعم الحرميه
__label__Negative,  معلش تحذفوا البشعه 😡 عيب
__label__Negative,  معلش معلش احسن مايطلعو بنات هالجيل غشيمين بالموضي بترضاها طيب يقولو طلابنا شراشيح باللبس جاوب يامثقف
__label__Negative,  معلق يثني ضباط وصفوف الظباط ويتشكرهم بخصوص هاذ الموضوع الكلب حرامي سيارات مسفر السعوديه ياريت يشوف تعليقي 😅 😅
__label__Negative,  معلم تقراهن بتعرف هالخرا جاي بتعرف شعبك شعب تافه وسخ الطبيب المناوب بالعيد البعيد اهلو مضطر يجامل الف مريض باليوم يظل سهران يومين سوا رده فعلن علي حقو بزقه يعتدي علبه معلم الله رحمنا الف رحمه ياك قدرنا نطلع هالبلد الزباله بربي
__label__Negative,  معلم سمعان خطه التطفيش
__label__Negative,  معلم شرطه المرور ما تسترجي تخالف السيارات لحتي يجي شرطي بلديه يخالف العالم النظافه
__label__Negative,  معلمين يدرسو منيح واحنا بالف خير مو السنه الماضيه عطلنا الولاد فتره ماقبل الامتحان ودرسوهن اساتذه خصوصي بالبيت لاقدرو يقدمو امتحاناتهن والله مالو يطلع جيل فاشل
__label__Negative,  معلول انسان فاشل لاعب مثل خريبين محترف خروج فريق قرار ظالم بي حق خريبين
__label__Negative,  معلومات غلط ليست عائلتها لوسط لفني بمقابله قالت ولا بيقربا لوسط لفني يرجى دقه بنشر لمعلومي
__label__Negative,  معلومه حلوه كنت دايما بفكر الصراحه 🙄 كنت قول التخريف بعقلي 😑
__label__Negative,  معمل عصير بضمن الاستفاده وتسويق المنتج وفرص عمل ما المانع المعامل الصغيره التي تعود بالنفع للحكومه بالدرجه الاولي يعني والله بتحس ايادي تدمر البلد قصد
__label__Negative,  معن حق شعبنا بينزع عمرو ما انتزع
__label__Negative,  معن حق معقول فايت واحجز طاولات تطلع بلا اكل معطل مطعم كامل عيد ميلاد بلا اكل
__label__Negative,  معناتا صارت اسعار السيارات بالعلالي تفو صارت حلم السياره
__label__Negative,  معناتا نخسر
__label__Negative,  معناتها عيش ياكديش ينفذوا بيهدوا
__label__Negative,  معناها استوردوا مرضى امريكا واوربا الناس تموت وما تروح الطبيب
__label__Negative,  معناها اكلناها
__label__Negative,  معناها الدولار يصير لس وراتبنا علي ما وتجار الازمه حققو ارباح طاءله والفقير اكل هوا
__label__Negative,  معناها القضاء تخاذل فسادهم كتير واضح للعيان
__label__Negative,  معناها الموتمر شغلته فاضيه وكله كذب ونفاق وشغلتنا لساتها طويله
__label__Negative,  معناها كلشي نشتريه السوق صالح للاستهلاك ماعاد ضمير ولاخوف الله
__label__Negative,  معناها مبروك الخساره الكبيره المكتوب مبين عنوانو مافي داعي يسافر الفريق السوري للمشاركه حفظا لماء الوجه مانسفق ونزمر
__label__Negative,  معناها ناويين علي سرقه كبيره
__label__Negative,  معناها نص قانوني اعتمد صاحب المطعم لحتي عمل لازم الزبون اشتكي يدفع تشويه سمعه والله
__label__Negative,  مغبشين الصور
__label__Negative,  مغطايين الوجوه حفاظا علي شرفن المهني
__label__Negative,  مغلوب امره الله لا يوفقكن بدكن توصلو هالعالم
__label__Negative,  مغلوب ومركوب
__label__Negative,  مفتعله تلك الامور تجار بين بعضهم خلافات تجاريه
__label__Negative,  مفكر تصوروا عشانك تصوروا يقبضوا اذن سفر لانهم سافروا خارج مكاتبهم عمره مارح يتغير بالبلد
__label__Negative,  مفكرين قتلو المعارصين تعيشو بخير ومارح يجيكن الدور واميركا تستني لتقتلو المعارصه وبعدين تقتلكن اسدكن الخاين لانه مابهمه كرسيه اناني وغدار
__label__Negative,  مفهوم المسءوليه يفوت الموظف جيبتو فاضيه ومعدته فارغه يطلع معبي التنين
__label__Negative,  مفي مستور بهلبلد عينك تاجر
__label__Negative,  مفيد عبدالرزاق ما نشوف الحراميه والمجرمين وللعلم عيله ضيعه عصابات والكل بيعرفن والكل بالعلن بتبرا بالخفاء معن ماكان بالخطف معن بالموقف اجت الدوله تمسكن بتهاجم الجهه مسكتن
__label__Negative,  مقال سيء ومانو مفيد ابدا
__label__Negative,  مقربع
__label__Negative,  مقرف
__label__Negative,  مقرف جدا
__label__Negative,  مقرف هاالمطاعم اكلو ما بينداق ابدا
__label__Negative,  مقرف ومعفن ضمير البشر الايام
__label__Negative,  مقرف ومقزز لباس طالبات مدارس
__label__Negative,  مقرف 😑 😑
__label__Negative,  مقرف 🤑 🤑 🤑
__label__Negative,  مقرفين
__label__Negative,  مقرفييين
__label__Negative,  مقهورين
__label__Negative,  مكتب وزير ولامكتب خاص بحفلات عيدالميلاد بالله عمرو هالوزير يلا سعاده الناءب فرجيناشطارتك قبه المجلس احسن مو تنشروا غسيل
__label__Negative,  مكترين حكي اختصرو شويه كتابه
__label__Negative,  مكرر مكرر
__label__Negative,  ملءت الارض ظلما وجورا
__label__Negative,  ملا قوانين وماشاء الله وزاره سياحه زباله
__label__Negative,  ملاحظه مهمه السوريين ما راحوا عالحجبامكانكن تعوضوا رجم الشيطان بالحجر برجم اقرب مسءول الكن
__label__Negative,  ملاعين الله وكيلك بلاقو حل لكلشي ذكرتو بالمنشور
__label__Negative,  ملعم الاخ بقيصير ماحدا نصفو ماتنشرو عنو ولا حاله ما بتشوفوا
__label__Negative,  ملعيش معذوريين مر علي راسنا وجع ءلب مو قليل خاطرنا وقلبنا انكسر جوا 😔
__label__Negative,  ملك الكبارى حيموت شاء الله كوبرى
__label__Negative,  مللل
__label__Negative,  مللل 🙍
__label__Negative,  مله الكفر واحده لانبكي علي رحل ولا نبتسم علي اجا
__label__Negative,  ملينا الحكي
__label__Negative,  ملينا الحكي لازم يتغير فجر الجمعه اتنين اخرا
__label__Negative,  ملينا الصبر عبالي حلاوته
__label__Negative,  ملينا حكي الصحف والتلفزيونات حكي حكي حكي حكي 😪 😪 😪 مافي نتيجه ايجابيه تذكر منها هلمقابلات والكتابه بلصحف والمجلات
__label__Negative,  ملينا ملينا
__label__Negative,  ملينا هالحكي عالفاضي
__label__Negative,  مليون مليون ماشالله الخبر كتير مفرح والاسعار تتناسب مدخول الناس بلاها هالدراسه احسن
__label__Negative,  مم لجيل ما بدو يفلت الرقابه
__label__Negative,  ممثل قول الكومبارس مره بسمع اسم منين بتجيبو الزبايل مابعرف
__label__Negative,  ممكن الغلط مقصود بيعطي الفاتوره مصداقيه اكتر لو جامعها صح بدل يضيف شغله جديده الفاتوره ويرجع يزيد ليره بالجمع
__label__Negative,  ممل جدا مكرر بشكل سخيف
__label__Negative,  ممنوع تحكي كلمه واحده بدهن للاسف هادواقعنا
__label__Negative,  منافقين الهواء بالدولاار
__label__Negative,  مناهج بداهيك لباس
__label__Negative,  منتجات الدنيا مابتنفع فاقدين الاراده والوعي الصحي
__label__Negative,  منتخب فاشل اولها مشاكل يختارو لعيبه عكيفهم ويقلعو لعيبه 👎 👎 👎
__label__Negative,  منتخب فاشل وما افشل انتهي الكلام
__label__Negative,  منتخب فاشل ومدرب فاشل واتحاد فاشل مافي بينزعل
__label__Negative,  منتخب فاشل ومدرب فاشل وتحاد رياضي فاشل بدون مدرب بدون اجر ولاعب ببلاش سرقه تعم واحلا عالم عمي
__label__Negative,  منتخب قدم مباراه لاتليق به بعد الغياب ولا تليق اسم المدرب فشل ذريع يجب لانسكت قبل المدرب بنلعب بخطه فجر وتكتيك فجر مبدا طجت لعبت
__label__Negative,  منتخبنا منتخب واسطات ولادين شيرموطه الحارس للمدرب
__label__Negative,  منتم بلا اكل وتاني وزراء كلن فاسدين مافي طازج الله يريحنا وتفرج يارب
__label__Negative,  منتمني يطلع منها الظاهر لو ما مسنودين ما بيتجرءوا علي قصه
__label__Negative,  منجا 🤦🏻‍♂ 🤦🏻‍♂
__label__Negative,  منجزات الثوره نقلعوا العراقيه
__label__Negative,  منحه والناااس نايمييين 😴 😴 😴
__label__Negative,  منرجع منقول انتبهوا تروحوا عالسويدا ماكان السبب بلد الخطف والن تاريخ اسود بهالشغله
__label__Negative,  منستاهل ومنستاهل اكتر كمان كما يولي
__label__Negative,  منستفيد عنها حلوه مو حلوه
__label__Negative,  منشور بلا اسماء لا قيمه
__label__Negative,  منشور متعوب 😑 😑
__label__Negative,  منصب بروح بيفشل ثقه
__label__Negative,  منضل نحكي سنه مافي حلول بيصير الحكي بلا طعمه
__label__Negative,  منطاح بمخو
__label__Negative,  منظرك بيقرف
__label__Negative,  منظومه الفساد ثقافه اخذت مكانها بفساد انفس فاصبحت وباء وجب مكافحته برجال ونساء هذا الوطن والبدايه بتسليط الضوء بؤر هذا الفساد ثم الحمله وكانك تقوم بحمله نظافه لشارع اعطاء مصل لمكافحه مرض الكوليرا لا يهم بترت اطراف اوسجن فاسدون السؤال يبداء وما هى الجهه الراعيه البدايه الصراع قائم والغلبه ظاهريا للفساد والمفسدون والحرب قائمه الشرفاء اما يدخلو معهم فى المنظومه الفاسده يصل الامر للاغتيال الشرفاء لن يرضوا بدخول النار مرتين دنياهم واخرتهم لذا وجب فعل منهم سماع صداءكلمه حق
__label__Negative,  منظومه القضاء نفسها لابد تنقيتها وتطهيرها فالقضاء اساس الحكم بلد حمله تطهير ضدد القضاء الفاسدين فنري الكثير القضاه والقانونيين ضد قانون العزل القانون يطالهم ويشملهم والملاحظ اننا لم نري محاسبه لمسؤل الدوله برغم الفساد الكبير والواضح وذلك لسبب بسيط منظومه القضاء فاسده بلدنا والحكومه يعلمون انه لو تم محاسبه مسؤل سيحاسبون هم لذلك نراهم يغضون النظر ذلك
__label__Negative,  منظومه رياضيه تربت علي الفشل لا تلد سوي فشل جديد
__label__Negative,  منظومه فساد متكامله لا اختراقها
__label__Negative,  منعرفها طلعت الوساخه بالازمه
__label__Negative,  منفهم منك انك كنتي معن وقت الحادثه قرينا القصه وفهمنا بتعلمي بالغيب كنتي وقت الحادثه تدافعي عالعمياني ما شالله ما افهمك
__label__Negative,  منكون مزورين
__label__Negative,  منهج الاخوان لا يبعد كثيرا منهج السلاطين حبس الاخوان بكون اجل السياسه اما منهج اهل السلف كامثال عبد العزيز الطريفي وخالد الراشد وكثيرا اهل العلم هم قالو كلمه الحق الصافيه والصادقه ولا ينتمون لحزب ولا لجماعه بل خالصه لله عز وجل
__label__Negative,  منون كتير بيدعو الدين جواا منافقين بيسرقو جوامع وغيراا
__label__Negative,  منيح المفروض لو بيفهمو مابيتعاملو باسلوب الهمج الضرب
__label__Negative,  منيح شودخلكون يسرقو مادام المال الناس عمتتبرع صدقه للجوامع وللمحتاجين سرقو بيت الله يعني لو مو محتاجين ماسرقو الله مسامح كريم والمال مال الله حتي بالله بدكون تتدخلو سرقو ماسرقو بصطفلو منهون لله احسن مايسرقو بيوت الشعب وينهبو الموااطن الشريييف 🙄
__label__Negative,  منيح صار للمنتخبات التانيه فريق يتدربو هالمسخره
__label__Negative,  منيح صيدلي بيبيع علي كيفو
__label__Negative,  منيح ملينا هالقصه والعلقه المرضي
__label__Negative,  منين سارق
__label__Negative,  منين كذابين سمعنا بلشاليهات بلسماد بعد ما اخدوا النقابه والفرقه وخلافو
__label__Negative,  مهزله
__label__Negative,  مهزله والله عيب تصرح تصريح تهريب تصدير فهمونا المسؤولين حرام ربي ينتقم خافو الله الله شديد العقاب
__label__Negative,  مهزله وبدون ايحطلن ضمير
__label__Negative,  مهند هيفه الله لا يعطيك العافيه خدا معك البيت وكبها بسله الزباله بالبيت بالفعل انك مواطن مثالي
__label__Negative,  مهنه لا تخلو الفاسد وبالمقابل هناك الانسان المحب لمهنته والطيب القلب 🖒 خطا التعميم 👇 مافي طبيب سيء 🖒 هناك عشره اطباء جيدين 🖒 بغض النظر مشهد العنف لا نقبله شكل الاشكال يجب التحقيق بالموضوع تبين تقصير الطبيب فيجب محاسبته علي تقصيره
__label__Negative,  مهو ما اعترفش بيها الا المخصيين معدومه الرجوله والنخوه
__label__Negative,  مهي احلى منه بالف مره
__label__Negative,  مهي البلد امان اكل الخرا خلي يلحس شوفت عينك خبير بهل قصه لحسه نظره معبره
__label__Negative,  مو اساس سعر العلف لحالو يطير ويهرب
__label__Negative,  مو البهيم بيمشي علي اربعهالبهيم امثال بشر
__label__Negative,  مو الحشا ما يتصاعد راءحه الفساد النتنه
__label__Negative,  مو الحق علشعب الحق علتاجر بيقبل يشتري ويبيع وساخه بمحله
__label__Negative,  مو الحق علي الصانع والبياع الحق عالحيوانه الطالبه امها للحيوانه وابوها للحيوانه يقبلو يشترو لبنتهن
__label__Negative,  مو الحق عليون الحق علحكومه الخرا مو داعسه عبوز الحكومه الاردنيه
__label__Negative,  مو الدفاع المدني اشتغله متفرجين شباب الحي اشتغلوا لاتحكوا كلام مابتعرفه صحته
__label__Negative,  مو الطيبو التعليم صاير بهوي
__label__Negative,  مو الفيلم طلع الدولار بتطلع الاسعار اكيد نزل ليره بتبقي الاسعار نفسها رجع طلع الدولار ليرات بعد نزلت الاولانيه بيرجعوا بيعتبروا طلع وكمان بترتفع الاسعار ماعملت ماخالص تضل ترتفع الاسعار بدون لا رقيب ولا حسيب
__label__Negative,  مو الله يلعنن يرسبونا ماعم يعرفو
__label__Negative,  مو ببلاش اولا تانيا الدكتور وصل وصل ببلاش الابتداءي لتخرج الجامعه بساطه ماحدا حط المسدس براسو وقلو خليك بالمشفي
__label__Negative,  مو بشطارتهم لوما الطيران الروسي وانقطاع الدعم تركيا ما عرفو يتقدمو متر
__label__Negative,  مو تشميع مخالفه كبيره وسجن ومراقبه مستمرهلانه صايره الشغله مافي خوف الله
__label__Negative,  مو تهريب هي مؤامره التجار بمؤازره التنفعين شويه معفنين وجوعانين
__label__Negative,  مو جدا متفاءله ❤ ❤
__label__Negative,  مو حاطين اسماءن الكامله وصور وجوهون ماعملتو بالعساكر واضحه
__label__Negative,  مو حرام السرقه الطلاب عينك عينك اهلهم معهم مصاري ليتبرعولكم انتوا ماتحسوا بالاهل وتعملوا وجبه فطور لهالاطفال وتعتنوا فيهم حق بسكوته مش معاهم حسبي الله ونعم الوكيل فيكم ركه حراميه
__label__Negative,  مو حلو ابدا نزعو االلباس المدرسي
__label__Negative,  مو حلوه الزم يعمرو بدلون بنيان حديثه والله بعون اطفاء ويحميهون
__label__Negative,  مو حلوه بتهوي
__label__Negative,  مو حمار هالحرامي
__label__Negative,  مو خبراء اسمهن حومراء
